zone_id,node_id,old_poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,boundary_geometry,geometry,x_coord,y_coord
242,242,43091,951576677.0,,,,park,,"POLYGON ((-111.940712 33.3268314, -111.9405173 33.3269758, -111.9404457 33.3268199, -111.93979 33.3269935, -111.9396846 33.326988, -111.9391042 33.3268478, -111.9391042 33.3265879, -111.9401128 33.3265792, -111.9401063 33.3263747, -111.9403665 33.3265313, -111.940712 33.3268314))",POINT (-111.93986729613518 33.326743119601254),-111.93986729613518,33.326743119601254
243,243,43092,951582380.0,,,,park,,"POLYGON ((-111.9202225 33.4350323, -111.9202143 33.4350645, -111.9201942 33.4350916, -111.9201361 33.43515, -111.9200425 33.4352304, -111.9199795 33.4352732, -111.9197429 33.435404, -111.9197279 33.4354107, -111.9196999 33.4354154, -111.9196758 33.4354152, -111.9196614 33.4354067, -111.9196552 33.4353943, -111.9196554 33.435374, -111.9196684 33.4353378, -111.9196929 33.4353035, -111.9197287 33.4352619, -111.9197852 33.4352076, -111.9198637 33.4351422, -111.9199485 33.4350889, -111.9201016 33.4350078, -111.92014 33.4349925, -111.9201761 33.4349856, -111.9201974 33.4349889, -111.9202143 33.4350016, -111.9202225 33.4350323))",POINT (-111.9199394161714 33.43519731185958),-111.9199394161714,33.43519731185958
244,244,43131,951753037.0,,,,park,,"POLYGON ((-111.8840592 33.4265803, -111.8837429 33.4264473, -111.8836907 33.4264037, -111.8836789 33.4263445, -111.8837388 33.4262427, -111.8838372 33.4262465, -111.8839201 33.4263084, -111.8839935 33.4263962, -111.8840382 33.4264989, -111.8840592 33.4265803))",POINT (-111.88385958369491 33.42639600924261),-111.88385958369491,33.42639600924261
245,245,43132,951753045.0,,,,park,,"POLYGON ((-111.8883207 33.4263732, -111.8883664 33.4263594, -111.8883842 33.4263371, -111.8883681 33.4262007, -111.8883872 33.4260885, -111.888384 33.4259702, -111.8883612 33.4259412, -111.888304 33.4259291, -111.888303 33.425984, -111.8882964 33.4260636, -111.8883146 33.4261456, -111.888306 33.426295, -111.8883207 33.4263732))",POINT (-111.88834267022347 33.42614029489849),-111.88834267022347,33.42614029489849
246,246,43133,951753053.0,,,,park,,"POLYGON ((-111.8864508 33.4239996, -111.8862168 33.4240006, -111.8862245 33.4236059, -111.8862718 33.4235626, -111.8863325 33.4235524, -111.8864082 33.4235396, -111.8864432 33.423541, -111.8865014 33.4236283, -111.886563 33.4236081, -111.8865692 33.4235892, -111.8866213 33.4235987, -111.886662 33.4236163, -111.8867039 33.4236809, -111.8865331 33.4238364, -111.8864546 33.4238942, -111.8864508 33.4239996))",POINT (-111.8864033550278 33.42375826761838),-111.8864033550278,33.42375826761838
247,247,43134,951753077.0,,,,park,,"POLYGON ((-111.8872825 33.4132464, -111.8870796 33.4131005, -111.88716 33.4130242, -111.8871777 33.4130424, -111.8871667 33.4130841, -111.8871893 33.4131239, -111.8872407 33.4131713, -111.8872557 33.4131826, -111.8872559 33.4132025, -111.8872844 33.4132157, -111.8872992 33.4132122, -111.8873042 33.4132224, -111.8872825 33.4132464))",POINT (-111.88717798868117 33.41313236074673),-111.88717798868117,33.41313236074673
248,248,43135,951787585.0,,,,park,,"POLYGON ((-111.9300578 33.3928373, -111.9300623 33.3925856, -111.9294537 33.3925629, -111.9293663 33.39249, -111.9292985 33.3924984, -111.9291509 33.3923771, -111.92919 33.3923459, -111.92919 33.3922999, -111.9290783 33.3922056, -111.9292017 33.3920997, -111.9293084 33.3921546, -111.9294542 33.3920276, -111.9296683 33.3921616, -111.9296344 33.3921905, -111.9298786 33.3923758, -111.9298654 33.392438, -111.9297126 33.3925365, -111.929873 33.3925334, -111.9300687 33.392539, -111.9300715 33.392185, -111.930055 33.3919867, -111.9289816 33.391979, -111.9289709 33.3921986, -111.9290548 33.3922668, -111.9291165 33.39233, -111.9291258 33.3924105, -111.9291223 33.3924842, -111.9291076 33.3925272, -111.9290607 33.3925834, -111.92897 33.3926701, -111.92898 33.3928428, -111.9300578 33.3928373))",POINT (-111.92956262475339 33.39244244059677),-111.92956262475339,33.39244244059677
249,249,43204,953206533.0,,,,park,,"POLYGON ((-111.9047138 33.414262, -111.9047143 33.4145715, -111.9046916 33.4145879, -111.9042335 33.4145907, -111.9042147 33.4145779, -111.9041979 33.4144335, -111.90418 33.4143918, -111.9041261 33.4143184, -111.9040478 33.4142406, -111.9040361 33.4141877, -111.9041023 33.4141847, -111.9041862 33.4142504, -111.9043379 33.4143025, -111.9045372 33.4142468, -111.9046971 33.4142441, -111.9047138 33.414262))",POINT (-111.90443244240664 33.41441139282209),-111.90443244240664,33.41441139282209
250,250,43799,983385891.0,,,,park,,"POLYGON ((-111.9130339 33.4107963, -111.9130324 33.4106679, -111.9130308 33.4105391, -111.912618 33.4105391, -111.9126303 33.4107989, -111.9130339 33.4107963))",POINT (-111.91282790155552 33.41066786972306),-111.91282790155552,33.41066786972306
251,251,44994,30589053.0,,,,park,,"POLYGON ((-111.9029357 33.4175967, -111.9029306 33.4184271, -111.9021401 33.4184347, -111.9020893 33.4184154, -111.9015337 33.4184179, -111.9015257 33.4176067, -111.9029357 33.4175967))",POINT (-111.90223537618581 33.41801274180958),-111.90223537618581,33.41801274180958
252,252,44996,34580212.0,,,,park,,"POLYGON ((-111.9438824 33.4642648, -111.9438364 33.4644, -111.943716 33.4647151, -111.9435734 33.4651571, -111.9435148 33.4654781, -111.9419055 33.4654155, -111.940846 33.4653819, -111.9400926 33.4653637, -111.9392343 33.4653458, -111.9392449 33.4652637, -111.9392933 33.4650639, -111.9393442 33.4649217, -111.9395272 33.4644132, -111.9396046 33.4643068, -111.9397695 33.4641443, -111.9399528 33.463992, -111.9400942 33.4638857, -111.940168 33.4638365, -111.9402497 33.4637727, -111.9403061 33.4636978, -111.9403716 33.4635245, -111.940396 33.4634572, -111.9404966 33.4633398, -111.9405915 33.4632268, -111.9407178 33.4630308, -111.940876 33.4627963, -111.9410174 33.4625704, -111.9411118 33.4624336, -111.9411819 33.4623049, -111.9412489 33.4621986, -111.9412851 33.4621516, -111.9413546 33.4620711, -111.9414179 33.4619927, -111.9415671 33.4617343, -111.9416016 33.4616776, -111.9416311 33.4615853, -111.941637 33.4615493, -111.9416298 33.4614859, -111.941603 33.4613673, -111.9416378 33.4611494, -111.9416526 33.461054, -111.941649 33.4610036, -111.9416808 33.4609119, -111.9417234 33.4608471, -111.9417465 33.4607939, -111.9418149 33.4605013, -111.9418437 33.4603301, -111.9418774 33.4601446, -111.9419745 33.4598524, -111.9420063 33.4596192, -111.9419976 33.4593992, -111.94199 33.4591386, -111.9420066 33.4590569, -111.9420953 33.458914, -111.9421012 33.4587862, -111.9420464 33.4585661, -111.9420022 33.4583512, -111.9420379 33.4580393, -111.9420396 33.4580245, -111.9420023 33.4578734, -111.9420025 33.4577053, -111.9419839 33.4575598, -111.941994 33.4574077, -111.9420254 33.457288, -111.9420255 33.4572153, -111.9461673 33.4572657, -111.9479744 33.4573044, -111.9479507 33.4583289, -111.947885 33.4605002, -111.9478836 33.4605468, -111.9485221 33.460681, -111.9485725 33.460693, -111.9486229 33.460705, -111.9487085 33.4607084, -111.9486053 33.4610214, -111.9485633 33.4611679, -111.9485262 33.4613643, -111.9484742 33.4616294, -111.9484796 33.4624014, -111.9482811 33.4624507, -111.9471546 33.463057, -111.9464599 33.4631085, -111.9462863 33.4631875, -111.9459544 33.4631726, -111.9459246 33.4631881, -111.9458731 33.4632123, -111.945735 33.4634638, -111.9453827 33.4635261, -111.9450973 33.463603, -111.9447857 33.4637037, -111.9445894 33.4638041, -111.9444967 33.4638745, -111.9443798 33.4639415, -111.9441438 33.4640441, -111.9439241 33.4641315, -111.9438824 33.4642648))",POINT (-111.94429501585617 33.461146150728645),-111.94429501585617,33.461146150728645
253,253,45135,396666232.0,,,,park,,"POLYGON ((-111.9245523 33.3386101, -111.9250976 33.3373851, -111.9252539 33.3374906, -111.92548 33.337724, -111.9257227 33.3380073, -111.925859 33.338124, -111.926012 33.3382323, -111.926002 33.338274, -111.9256762 33.3383407, -111.9251242 33.3384768, -111.9247518 33.338574, -111.9245523 33.3386101))",POINT (-111.92522113439644 33.33808101337253),-111.92522113439644,33.33808101337253
254,254,45208,576988106.0,,,,park,,"POLYGON ((-111.9453239 33.3816565, -111.944247 33.3816722, -111.9442657 33.3810495, -111.9453426 33.381063, -111.9453239 33.3816565))",POINT (-111.94479049191119 33.381360262146494),-111.94479049191119,33.381360262146494
255,255,46959,949200176.0,,,,park,,"POLYGON ((-111.9272436 33.3810377, -111.9273566 33.3811286, -111.926744 33.3819773, -111.9265705 33.3820391, -111.9262692 33.3820013, -111.9249074 33.3814959, -111.9249117 33.3814855, -111.9250341 33.3811883, -111.9251875 33.3814247, -111.92624 33.3813501, -111.9262607 33.3814639, -111.9261727 33.3814728, -111.9260497 33.3814853, -111.9260872 33.3817441, -111.9264446 33.38172, -111.9265045 33.381716, -111.9268429 33.3816571, -111.9267957 33.3814012, -111.9265468 33.3814331, -111.9265441 33.3814174, -111.926498 33.3813214, -111.926988 33.381267, -111.9269788 33.3812096, -111.926941 33.3809722, -111.926943 33.3809273, -111.9272436 33.3810377))",POINT (-111.92622714390023 33.38156083148721),-111.92622714390023,33.38156083148721
256,256,46960,949567907.0,,,,park,,"POLYGON ((-111.9267067 33.3720987, -111.9264702 33.372105, -111.9262325 33.3719827, -111.9260515 33.3719368, -111.9260515 33.3718845, -111.9257464 33.3718281, -111.9256405 33.3719009, -111.9255113 33.3718819, -111.9251249 33.3718699, -111.9251309 33.3719631, -111.9247945 33.3720395, -111.9248611 33.3721767, -111.9249904 33.3722856, -111.9251452 33.3720254, -111.925235 33.3720376, -111.9253437 33.3720956, -111.9254481 33.3721365, -111.9256097 33.372173, -111.9259066 33.3721619, -111.9267321 33.3721734, -111.9267067 33.3720987))",POINT (-111.92567978481509 33.37203895672592),-111.92567978481509,33.37203895672592
257,257,46961,949573735.0,,,,park,,"POLYGON ((-111.9572938 33.3811824, -111.9572638 33.3815309, -111.9571081 33.3815325, -111.9571128 33.3811822, -111.9572938 33.3811824))",POINT (-111.95719476658202 33.38135260823716),-111.95719476658202,33.38135260823716
258,258,46962,949573740.0,,,,park,,"POLYGON ((-111.959108 33.3801936, -111.9588194 33.3800215, -111.9586841 33.3801669, -111.9584753 33.380128, -111.9584417 33.3805633, -111.9584941 33.3805794, -111.9587967 33.3806724, -111.959108 33.3801936))",POINT (-111.95873792849987 33.38034630560045),-111.95873792849987,33.38034630560045
259,259,46963,951556108.0,,,,park,,"POLYGON ((-111.9565318 33.3205097, -111.9563905 33.3201093, -111.9557176 33.3201071, -111.9554261 33.3210435, -111.9554384 33.3212745, -111.9556534 33.3213361, -111.9559527 33.320867, -111.9560423 33.3207983, -111.9562282 33.3207639, -111.9563035 33.3207063, -111.9563039 33.3206453, -111.9565318 33.3205097))",POINT (-111.95591749790918 33.32060435876521),-111.95591749790918,33.32060435876521
260,260,46964,951563811.0,,,,park,,"POLYGON ((-111.9314195 33.4462831, -111.9313386 33.446253, -111.9312563 33.4462655, -111.9311307 33.4463127, -111.9310218 33.4462946, -111.9309189 33.4462105, -111.9308985 33.446168, -111.9309203 33.4461187, -111.9309331 33.4459095, -111.9309909 33.4458048, -111.9311041 33.445736, -111.9311973 33.4457466, -111.9312524 33.4457833, -111.9313812 33.4457356, -111.9314311 33.4457318, -111.931474 33.4457026, -111.9316203 33.4458316, -111.9317501 33.4459201, -111.9317541 33.445967, -111.9314933 33.4462459, -111.9314512 33.4462259, -111.9314195 33.4462831))",POINT (-111.93128965132402 33.44600909958551),-111.93128965132402,33.44600909958551
261,261,46965,951567577.0,,,,park,,"POLYGON ((-111.9721976 33.3830293, -111.971785 33.3834705, -111.9715558 33.3833807, -111.9715143 33.3833449, -111.9715083 33.3830497, -111.9715418 33.3830057, -111.9721372 33.3830086, -111.9721976 33.3830293))",POINT (-111.97178323707395 33.383189460797226),-111.97178323707395,33.383189460797226
262,262,46966,951567579.0,,,,park,,"POLYGON ((-111.973016 33.3808675, -111.9729161 33.3807779, -111.9727378 33.3807791, -111.9727205 33.3810096, -111.9726494 33.3809261, -111.9726515 33.3806008, -111.9726969 33.3805397, -111.9726906 33.3803906, -111.9730231 33.3803942, -111.9732401 33.3806277, -111.9732219 33.3806378, -111.9732549 33.3806787, -111.9732249 33.3806999, -111.9731932 33.3807417, -111.9731837 33.3807753, -111.9731789 33.380812, -111.9731523 33.380833, -111.9731174 33.3807925, -111.9730865 33.3808124, -111.9730754 33.380802, -111.9730431 33.380829, -111.9730286 33.3808502, -111.973016 33.3808675))",POINT (-111.9729118205665 33.380631691874186),-111.9729118205665,33.380631691874186
263,263,46967,951575816.0,,,,park,,"POLYGON ((-111.9272451 33.3597836, -111.9253899 33.3597715, -111.9248781 33.3597852, -111.9248833 33.3596773, -111.9251057 33.3596696, -111.9250876 33.3591754, -111.9250666 33.3591723, -111.9248161 33.3591775, -111.9248111 33.3591701, -111.9248077 33.3590869, -111.9249464 33.3590777, -111.9250938 33.3590606, -111.9253515 33.3590171, -111.9253881 33.3590797, -111.9253835 33.3590899, -111.9251305 33.3591744, -111.9253651 33.3596571, -111.9256606 33.3595644, -111.9263556 33.359316, -111.9267592 33.359102, -111.9268891 33.3590563, -111.9269645 33.3590202, -111.9270066 33.3589894, -111.926941 33.3588981, -111.9271275 33.3588054, -111.9268608 33.3584476, -111.9266369 33.3585626, -111.9265909 33.3584951, -111.9268206 33.3583737, -111.927061 33.3582613, -111.9272248 33.3582, -111.9274969 33.3581175, -111.9275201 33.3582024, -111.9274861 33.3582353, -111.9272277 33.3582461, -111.9272612 33.3586761, -111.9274863 33.3586585, -111.9274934 33.3586802, -111.9275361 33.358675, -111.92753 33.358755, -111.9274638 33.3587565, -111.9274686 33.3587799, -111.9272633 33.3587764, -111.9272506 33.3592633, -111.9275402 33.3592574, -111.9275471 33.3593779, -111.9274737 33.3593829, -111.9274891 33.3594349, -111.9272622 33.3594173, -111.9272451 33.3597836))",POINT (-111.92651659038336 33.35929226025949),-111.92651659038336,33.35929226025949
264,264,46968,951575838.0,,,,park,,"POLYGON ((-111.9575619 33.3518591, -111.9574902 33.3518439, -111.9572712 33.3518043, -111.9572288 33.3517952, -111.9571878 33.3517638, -111.9571538 33.35176, -111.9571394 33.3517424, -111.9571121 33.3517269, -111.9571214 33.3515398, -111.9571206 33.3514961, -111.9571391 33.3514676, -111.9571636 33.3514572, -111.957668 33.351451, -111.9576275 33.3516358, -111.9575619 33.3518591))",POINT (-111.95738437016672 33.351629775189025),-111.95738437016672,33.351629775189025
265,265,47015,951753041.0,,,,park,,"POLYGON ((-111.8868899 33.4282165, -111.886758 33.428221, -111.8866882 33.4282004, -111.8865966 33.4282162, -111.8864924 33.4281858, -111.8864911 33.4279473, -111.8865393 33.4279308, -111.8866792 33.4279354, -111.8867709 33.4279198, -111.8869171 33.4280214, -111.8868899 33.4282165))",POINT (-111.88669478466 33.42807512669278),-111.88669478466,33.42807512669278
266,266,47016,951753048.0,,,,park,,"POLYGON ((-111.8848568 33.4286017, -111.8848127 33.4287706, -111.8845981 33.4287639, -111.8845942 33.4286477, -111.8845731 33.428603, -111.8848568 33.4286017))",POINT (-111.88471499988309 33.428681299213615),-111.88471499988309,33.428681299213615
267,267,47017,951753054.0,,,,park,,"POLYGON ((-111.884966 33.4229, -111.8849581 33.4229323, -111.8844053 33.4233752, -111.8844075 33.4229045, -111.884966 33.4229))",POINT (-111.88460243763406 33.42306037987571),-111.88460243763406,33.42306037987571
268,268,47018,951753074.0,,,,park,,"POLYGON ((-111.8870311 33.4138635, -111.8870612 33.4138475, -111.887146 33.4138356, -111.8872034 33.4138332, -111.8872388 33.4138294, -111.887272 33.4138022, -111.8873209 33.4136408, -111.8872801 33.4136535, -111.8871744 33.4137152, -111.8871286 33.4137127, -111.8870719 33.4136735, -111.8870323 33.4136553, -111.8869805 33.4136349, -111.8869675 33.4136413, -111.8869493 33.4136338, -111.8869139 33.4136599, -111.8869102 33.4136929, -111.886928 33.413714, -111.8869743 33.4137344, -111.886999 33.4137675, -111.8870013 33.4138177, -111.8870311 33.4138635))",POINT (-111.88711392678182 33.4137450835711),-111.88711392678182,33.4137450835711
269,269,47019,951753079.0,,,,park,,"POLYGON ((-111.8889619 33.4119804, -111.8888438 33.4121038, -111.8887908 33.4120446, -111.8887336 33.4119848, -111.8886449 33.4119452, -111.8885592 33.4118806, -111.8885118 33.4118459, -111.8884886 33.4118514, -111.8883902 33.4118113, -111.8883678 33.4117801, -111.888412 33.4117278, -111.8884475 33.4117191, -111.888476 33.4117726, -111.8885277 33.4118298, -111.8886075 33.4118447, -111.8886758 33.4118333, -111.8887512 33.4117907, -111.8887877 33.4118045, -111.8887967 33.4118321, -111.8887611 33.4118772, -111.8888152 33.4119291, -111.8888786 33.4119543, -111.8889234 33.4119654, -111.8889619 33.4119804))",POINT (-111.88869560485087 33.41190770897719),-111.88869560485087,33.41190770897719
270,270,47020,951851828.0,,,,park,,"POLYGON ((-111.9370751 33.3357189, -111.937679 33.3357095, -111.937634 33.3350877, -111.9382009 33.3350333, -111.9382151 33.3349873, -111.9387069 33.3348951, -111.9390812 33.3350004, -111.9392646 33.3351272, -111.9395462 33.3351018, -111.9395889 33.3347608, -111.9369899 33.3347343, -111.9370751 33.3357189))",POINT (-111.93792188513017 33.335069844872244),-111.93792188513017,33.335069844872244
271,271,47093,953206532.0,,,,park,,"POLYGON ((-111.9408227 33.4142619, -111.9408198 33.4140582, -111.9408031 33.414045, -111.9402978 33.4140502, -111.940294 33.4139211, -111.9400866 33.4139116, -111.9400677 33.4136962, -111.9400151 33.4137263, -111.9400347 33.4146272, -111.9400622 33.4146584, -111.9401852 33.4146606, -111.9401768 33.4145328, -111.9402095 33.4145054, -111.9402069 33.4143155, -111.9403763 33.4143144, -111.9403818 33.4144254, -111.9405685 33.4143329, -111.9405658 33.414257, -111.9408227 33.4142619))",POINT (-111.94031219537811 33.41419903773598),-111.94031219537811,33.41419903773598
272,272,47580,962098822.0,,,,park,,"POLYGON ((-111.9423794 33.3835191, -111.9423851 33.3835298, -111.9423876 33.3835425, -111.942384 33.3835566, -111.9423683 33.383568, -111.9423337 33.3835913, -111.9423124 33.3836007, -111.9422687 33.3836138, -111.9422052 33.3836346, -111.9421533 33.3836503, -111.9421101 33.3836605, -111.9420751 33.3836588, -111.9420817 33.383613, -111.9421157 33.3836134, -111.9421559 33.383613, -111.9421843 33.3836104, -111.9422382 33.3835922, -111.9422885 33.3835778, -111.9423297 33.3835616, -111.9423546 33.3835425, -111.9423794 33.3835191))",POINT (-111.94222381258353 33.383606579376256),-111.94222381258353,33.383606579376256
273,273,48041,1121127377.0,,,,park,,"POLYGON ((-111.8859469 33.3997516, -111.8859344 33.3997738, -111.8859116 33.3997867, -111.8856153 33.3997856, -111.8854028 33.3998018, -111.8852144 33.3998397, -111.8850557 33.3998854, -111.884868 33.3995641, -111.884254 33.3986948, -111.8852663 33.39821, -111.8853381 33.3983872, -111.8854252 33.3985647, -111.8858449 33.3991987, -111.8858985 33.3993178, -111.8859312 33.399435, -111.8859448 33.3995476, -111.8859469 33.3997516))",POINT (-111.88517192888568 33.39909891375525),-111.88517192888568,33.39909891375525
